Salaries,Overtime,Other_Salaries,Total_Salary,Retirement,Health/Dental,Other_Benefits,Total_Benefits,Total_Compensation
132459.07,3518.25,11145.81,147123.13,30084.68,13054.94,10050.09,53189.71,200312.84
73134,24554.73,3638.95,101327.68,15979.97,13054.94,8004.7,37039.61,138367.29
50216.4,3984.14,4719.92,58920.46,12059.72,9559.48,4849.5,26468.7,85389.16
116956.7,33176.72,20605.75,170739.17,24902.49,15788.96,2849.12,43540.57,214279.74
78617,7276.5,1480,87373.5,15807.25,12212.53,6688.5,34708.28,122081.78
104102.13,3774.5,11019.55,118896.18,23826.7,14068.15,1967.88,39862.73,158758.91
66972.72,400.5,2160.65,69533.87,12642.12,12694.51,5775.69,31112.32,100646.19
7709.09,273.5,33.44,8016.03,1829.74,2425.47,613.41,4868.62,12884.65
46815.09,34.84,500,47349.93,10404.58,12679.05,3933.51,27017.14,74367.07
39478.56,7577.3,1197.98,48253.84,10211.41,8230.99,3786.45,22228.85,70482.69
97557,15151.44,1617.6,114326.04,21550.64,13054.94,9127.23,43732.81,158058.85
60483.31,940.39,7390.89,68814.59,13807.31,11312.59,5656.56,30776.46,99591.05
28752.57,1907.69,1234.63,31894.89,6990.99,5699.15,2440.06,15130.2,47025.09
70891.29,9232.35,2997.88,83121.52,13547.53,9669.17,6558.05,29774.75,112896.27
50554.8,5579.48,9052.52,65186.8,14551.65,13054.94,5329.8,32936.39,98123.19
17145.47,1865.51,319.15,19330.13,4919.63,5739.03,1490.16,12148.82,31478.95
35261.06,4029.99,1544.45,40835.5,9936.74,7143.79,3164.49,20245.02,61080.52
24596,3130.4,3980.23,31706.63,5663.41,5262.99,2494.54,13420.94,45127.57
65473.51,1285.76,868.9,67628.17,12346.39,13068.8,5299.08,30714.27,98342.44
12160.8,1091.55,240,13492.35,2781.5,2586.32,995.09,6362.91,19855.26
112703.74,35773.23,17515.07,165992.04,25035.43,15967.19,2671.54,43674.16,209666.2
127311.21,6580.66,12412.02,146303.89,24530.58,10883.09,9731.04,45144.71,191448.6
68777.26,20521.5,711.03,90009.79,16730.47,13803.68,6675.56,37209.71,127219.5
67716.09,1372.25,946.04,70034.38,18739.33,12424.5,5715.42,36879.25,106913.63
78458.4,394.22,9168.22,88020.84,18682.37,12512.55,7228.7,38423.62,126444.46
138579.08,15365.46,14029.2,167973.74,28326.62,12518.54,2673.19,43518.35,211492.09
102249.61,27963.87,10201.71,140415.19,21829.01,12512.55,10275.85,44617.41,185032.6
66250.08,5275.98,1970.24,73496.3,16870.23,13268.91,5944.12,36083.26,109579.56
88169.88,40386.37,7674.26,136230.51,19796.14,12954.52,9872.77,42623.43,178853.94
69534.61,8112.38,2914.22,80561.21,15082.38,12512.56,6599.96,34194.9,114756.11
89788.58,6417.52,2878.27,99084.37,19153.51,15245.16,1614.57,36013.24,135097.61
67719.4,635.46,50,68404.86,12611.8,13068.8,5464.81,31145.41,99550.27
75244.11,32186.85,11921.37,119352.33,16849.95,11468.78,1993.58,30312.31,149664.64
118230.18,2341.05,15203.06,135774.29,22551.99,11419,9306.34,43277.33,179051.62
113282.15,20202.19,12107.41,145591.75,20139.08,12969.04,2488.73,35596.85,181188.6
122180.67,11455.58,14828.51,148464.76,26892.25,15052.76,2518.39,44463.4,192928.16
113898.46,53191.36,4917.33,172007.15,23929.57,13054.94,2816.41,39800.92,211808.07
62876.76,2851.01,7847.49,73575.26,15273.91,13020.42,6028.41,34322.74,107898
68927.84,23591.83,923.82,93443.49,19105.34,13578.61,7298.84,39982.79,133426.28
107431.84,7147.71,18696.82,133276.37,24044.91,12512.54,9451,46008.45,179284.82
116478,7782.09,21898.6,146158.69,22182.5,12918.24,2482.2,37582.94,183741.63
29251.2,114.26,457.05,29822.51,5326.65,4726.82,2436.08,12489.55,42312.06
53003.69,857.62,6230.16,60091.47,11951.59,9413.68,4910.24,26275.51,86366.98
77364.91,2325.26,1.26,79691.43,16494.5,12470.59,5995.46,34960.55,114651.98
73749.91,4046.24,1530.41,79326.56,13568.78,9995.19,6631.88,30195.85,109522.41
78882.92,2473.1,2790.38,84146.4,18319.33,12500.56,6580.52,37400.41,121546.81
79283.51,525.83,550,80359.34,15702.44,12918.24,6556.2,35176.88,115536.22
140897.03,58444.98,7953.76,207295.77,25030.01,13112.46,3548.82,41691.29,248987.06
104409.12,520.1,19441.44,124370.66,26540.79,9746.72,9957.35,46244.86,170615.52
95407.36,3447.77,15908.81,114763.94,21292.35,12918.24,1827.25,36037.84,150801.78
79722.01,12152.72,940,92814.73,16626.62,12424.49,7262.57,36313.68,129128.41
143407.05,15723.05,11474.1,170604.2,27281.21,12918.25,2790.99,42990.45,213594.65
66201.28,18175.38,6337.35,90714.01,21546.17,13258.49,7100,41904.66,132618.67
58523.86,6213.04,1965.44,66702.34,11763,12770.41,5243.9,29777.31,96479.65
112271.79,959.26,4189.9,117420.95,23459.76,12327.38,799.82,36586.96,154007.91
148066.41,9470.93,9378.53,166915.87,27883.44,12958.12,2821.31,43662.87,210578.74
69755.66,257.1,1818,71830.76,15259.51,10901.44,5738.25,31899.2,103729.96
47143.43,264.36,844.08,48251.87,10763.61,10550.2,4025.47,25339.28,73591.15
112159.75,27603.94,20242.75,160006.44,25456.24,15052.76,2030.5,42539.5,202545.94
72770.17,454.87,9185.05,82410.09,17104.77,12929.41,7348.06,37382.24,119792.33
114451.01,4013,18910.49,137374.5,26567.8,13054.94,9954.43,49577.17,186951.67
59495.98,751.42,597.58,60844.98,13133.91,13004.1,5015.01,31153.02,91998
65227.4,29106.35,1024.48,95358.23,19671.48,13066.31,7233.07,39970.86,135329.09
64633.54,3618.61,346.52,68598.67,18980.65,13694.95,5270.77,37946.37,106545.04
105513.5,20148.33,6948.42,132610.25,20897.85,12918.25,9641.29,43457.39,176067.64
64617.28,1517.53,2384.34,68519.15,13905.38,12084.08,5634.84,31624.3,100143.45
64455.81,1610.35,11949.7,78015.86,15302.1,12424.5,6350.83,34077.43,112093.29
97947.01,5168.21,11727.53,114842.75,21089.33,12918.24,9407.69,43415.26,158258.01
62555.12,855.42,80,63490.54,11656.32,12061.78,5242.3,28960.4,92450.94
38086.22,1876.39,1324.47,41287.08,9831.67,10483.47,3318.93,23634.07,64921.15
63220.44,2660.22,1249.08,67129.74,14049.2,12934.12,5493.12,32476.44,99606.18
64272,11.32,6103.11,70386.43,17881.8,12801.8,5624,36307.6,106694.03
68023.51,5264.85,2385.72,75674.08,19279,13403.53,5566.57,38249.1,113923.18
121068,1618.45,7097.43,129783.88,23045.99,12918.24,2152.88,38117.11,167900.99
56531,1270.57,967.38,58768.95,11781.56,12424.5,4813.24,29019.3,87788.25
113827.04,58153.24,25360.93,197341.21,24021.73,15862.14,3337.24,43221.11,240562.32
99736,25117.28,4139.18,128992.46,22702.32,13054.94,9765.62,45522.88,174515.34
57679.23,5396.73,2148.8,65224.76,11133.99,13068.8,5331.56,29534.35,94759.11
97557,12982.06,11723.83,122262.89,21320.42,13054.92,9548.32,43923.66,166186.55
79044,11804.41,11673.12,102521.53,16519.56,11869.28,8271.33,36660.17,139181.7
58770.21,1376.58,1516.56,61663.35,12826.47,12512.54,4905.54,30244.55,91907.9
67080.86,14595.12,3929.14,85605.12,17104.34,13463.67,6694.3,37262.31,122867.43
51568.5,36.39,588.15,52193.04,12799.37,12512.55,3996.96,29308.88,81501.92
85356.5,6211.03,476.7,92044.23,16778.88,12903.3,7587.97,37270.15,129314.38
25922.02,28.04,365,26315.06,5573.36,6219.89,2012.62,13805.87,40120.93
38712.33,3057.82,2260.4,44030.55,8735.55,12625.79,3514.55,24875.89,68906.44
81942,4757.65,4416.72,91116.37,17805.07,12424.5,7481.91,37711.48,128827.85
84644.01,25428.56,15722.91,125795.48,19345.96,12424.5,9812.04,41582.5,167377.98
91516.12,4826.76,10694.65,107037.53,20012.91,12846.77,1701.49,34561.17,141598.7
98748.41,12392.06,2905.35,114045.82,18377.03,13068.8,9333.84,40779.67,154825.49
97622.49,23514.58,18677.24,139814.31,28283.81,12406.4,2337.01,43027.22,182841.53
80449.59,1965.96,11398.96,93814.51,20601.67,12402.98,7531.35,40536,134350.51
56169.91,368.25,1791.1,58329.26,10786.52,7157.96,4731.83,22676.31,81005.57
68748.68,1028.27,1598.22,71375.17,16946.61,13801.74,5282.15,36030.5,107405.67
90693.03,7054.55,11994.18,109741.76,18034.16,12918.24,8999.52,39951.92,149693.68
123413.64,536.4,12625.19,136575.23,25622.1,10927.53,7492.79,44042.42,180617.65
53556.9,2750.9,626.4,56934.2,13979.2,12500.56,4697.5,31177.26,88111.46
121528.27,20512.33,14328.84,156369.44,28793.72,12428.72,2653.35,43875.79,200245.23
117522.5,18763.71,1804.58,138090.79,23364.06,12424.5,2350.95,38139.51,176230.3
61478,3413.38,625.2,65516.58,11309.08,12826.41,5383.79,29519.28,95035.86
50726.01,2305.08,624,53655.09,10634.52,12801.79,4472.05,27908.36,81563.45
34429.74,1742.92,120,36292.66,6290.84,7357.95,3086.8,16735.59,53028.25
41170.68,905.38,1534.73,43610.79,9380.4,6425.47,3414.83,19220.7,62831.49
93112.1,23087.59,1727.94,117927.63,21272.66,12500.56,9441.64,43214.86,161142.49
54347.58,32284.09,3069.69,89701.36,11721.28,8706.12,7169.36,27596.76,117298.12
120041.36,22084.4,1710.38,143836.14,25938.5,12572.39,2426.47,40937.36,184773.5
49861.62,6576.97,591.28,57029.87,13689.29,10101.83,4402.46,28193.58,85223.45
93391.81,10182.07,2094.68,105668.56,21417.56,12500.56,8346.71,42264.83,147933.39
102242.81,3928.01,11114.24,117285.06,19768.86,12998.74,8837.78,41605.38,158890.44
89961.27,17926.51,11274.98,119162.76,18355.04,9557.31,1992.1,29904.45,149067.21
31811.95,4215.71,1574.9,37602.56,6214.9,11002.41,2945.47,20162.78,57765.34
46066.5,264.75,2118,48449.25,9540.33,12851.02,4045.97,26437.32,74886.57
45170.46,5433.72,1349.74,51953.92,12035.04,13315.13,3948.76,29298.93,81252.85
63210.81,1442.85,626.4,65280.06,14318.64,12500.56,5371.51,32190.71,97470.77
136692.81,8730.1,9558.26,154981.17,29510.2,12452.66,2581.31,44544.17,199525.34
118990.44,716.38,27463.94,147170.76,25026.94,11492.57,11435.04,47954.55,195125.31
63138.55,6331.16,5054.55,74524.26,19566.8,12817.2,5831.68,38215.68,112739.94
90736.19,1647.51,3205.96,95589.66,17462.07,12188.29,1580.27,31230.63,126820.29
73002.96,11778.45,11542.73,96324.14,17895.99,15967.2,1568.15,35431.34,131755.48
116043.64,22011.73,15035.71,153091.08,25078.88,12452.65,2540.2,40071.73,193162.81
113233.62,55199.95,18429.38,186862.95,25036.05,15196.12,3333.53,43565.7,230428.65
63424.58,11876.64,2076.94,77378.16,17687.44,12849.65,6076.66,36613.75,113991.91
100668.14,2423.44,9077.81,112169.39,27634.15,13068.8,1871.88,42574.83,154744.22
113482.93,4353.17,5581.76,123417.86,14969.18,11160.92,541.63,26671.73,150089.59
93139.05,26680.71,6889.45,126709.21,18593.31,12512.55,2090.18,33196.04,159905.25
67267.42,3349.65,6213.21,76830.28,15643.18,12512.53,6205.37,34361.08,111191.36
92361.25,544.95,13.62,92919.82,20719.65,12500.56,7453.65,40673.86,133593.68
65628.36,23866.27,4572.13,94066.76,19216.42,12933.01,7141.18,39290.61,133357.37
88065.59,41378.99,9772.91,139217.49,16733.04,12801.77,9247.36,38782.17,177999.66
57986.13,3705.19,341.35,62032.67,14948.54,12089.69,4405.51,31443.74,93476.41
35710.93,772.27,797.04,37280.24,10635.97,7592.68,2923.32,21151.97,58432.21
81228.42,1040.36,1591.65,83860.43,18576.57,12500.56,6787.19,37864.32,121724.75
48412.7,4424.09,6417.08,59253.87,11058.33,12851.02,4797.13,28706.48,87960.35
120151.78,2136.28,9684.99,131973.05,21351.58,12975.27,1943.56,36270.41,168243.46
59377.13,1268.52,281.14,60926.79,11095.05,12969.05,4957.56,29021.66,89948.45
45987.22,3535.39,1937.06,51459.67,10630.85,8092.36,4166.84,22890.05,74349.72
101145.03,53274.24,17729.84,172149.11,23498.2,14951.22,2873.84,41323.26,213472.37
150234,14066.34,25532.28,189832.62,34367.81,15196.12,3190.68,52754.61,242587.23
50123.54,17298.12,5794.82,73216.48,10477.46,7645.85,1226,19349.31,92565.79
114916.05,15714.14,10890.45,141520.64,20429.55,13156.1,2405.15,35990.8,177511.44
83813.8,29339.04,14952.92,128105.76,16881.65,12900.26,8958.73,38740.64,166846.4
69574.32,13700.49,2094.58,85369.39,17252.75,13960.49,6001.93,37215.17,122584.56
10962.73,737.21,165.15,11865.09,3139.4,3654.25,842.68,7636.33,19501.42
112696.16,14562.35,11968.47,139226.98,22291.43,12424.5,2324.55,37040.48,176267.46
18348.02,12287.43,7631.16,38266.61,5005.94,3238.17,2031.62,10275.73,48542.34
63217.59,412.09,783,64412.68,13178.62,12293.51,5298.65,30770.78,95183.46
91152.16,2594.27,4742,98488.43,20102.97,13054.94,1546.65,34704.56,133192.99
59929.51,329.58,3410.29,63669.38,12661.92,10608.91,5006.86,28277.69,91947.07
42427.4,4815.51,2466.9,49709.81,11918.61,8230.71,3655.05,23804.37,73514.18
110521.62,3473.94,13097.82,127093.38,21632.31,11304.16,6222.3,39158.77,166252.15
70591.21,1265.29,626.4,72482.9,15183.61,12512.55,5896.37,33592.53,106075.43
66102,9275.15,3574.49,78951.64,14358.92,12424.5,6479.97,33263.39,112215.03
112444.99,31037.26,17992.67,161474.92,25518.15,15210.17,2679.69,43408.01,204882.93
56615.58,11211.76,1780.3,69607.64,12449.99,11589.69,5702.55,29742.23,99349.87
10285.46,2267.19,129.38,12682.03,2937.6,3254.1,953.35,7145.05,19827.08
55026,269.59,4089.26,59384.85,11610.11,12918.24,4390.81,28919.16,88304.01
139360,44006.47,9210,192576.47,24741.86,12969.04,3242.51,40953.41,233529.88
69501.3,4961.91,3295.6,77758.81,15729.64,12500.56,6146.27,34376.47,112135.28
104307.03,33889.6,23563.06,161759.69,26238.29,13054.94,10319.79,49613.02,211372.71
69361.52,19296.68,4528.73,93186.93,17800.66,13920.78,7253.35,38974.79,132161.72
62227.88,1238.66,1541.3,65007.84,11580.58,13066.63,5376.78,30023.99,95031.83
52619.12,20253.77,2408.76,75281.65,11702.32,12422.91,6173.34,30298.57,105580.22
86669.58,31.03,9751.89,96452.5,5363.24,8596.71,2430.09,16390.04,112842.54
130499.01,553.1,15967.15,147019.26,30750.56,13054.94,2447.12,46252.62,193271.88
95410.25,4328.4,10213.26,109951.91,24169.42,12380.82,1933.01,38483.25,148435.16
120612.95,2341.87,13075.01,136029.83,24677.51,12644.38,2260.24,39582.13,175611.96
116013.78,125.73,27406.47,143545.98,28695.59,11768.28,3752.49,44216.36,187762.34
104186.53,500.58,15511.98,120199.09,17569.47,11626.3,9999.64,39195.41,159394.5
28822.81,18070.65,4655.56,51549.02,6952.47,6364.57,4091.68,17408.72,68957.74
70860.1,32318.66,8951.32,112130.08,21559.29,14356.06,8828.92,44744.27,156874.35
39609,6687.09,2883.42,49179.51,9442.63,12918.24,4467.12,26827.99,76007.5
66280.21,13500.81,7719.2,87500.22,16013.38,12326.94,7698.51,36038.83,123539.05
61659.83,5155.06,728.16,67543.05,11283.84,11645.51,5430.72,28360.07,95903.12
56822.02,5469.95,8916.6,71208.57,13445.77,11242.32,5828.15,30516.24,101724.81
77948.02,431.1,903,79282.12,15501.64,12918.33,6183,34602.97,113885.09
30868.28,493.85,6546.8,37908.93,6629.41,3332.05,2968.47,12929.93,50838.86
61946.07,3223.39,783.77,65953.23,11423.08,12801.79,5268.53,29493.4,95446.63
63977.32,22194.58,1591.81,87763.71,17923.91,12604.83,6602.16,37130.9,124894.61
78458.42,930.61,8425.38,87814.41,18523.66,12512.54,6761.27,37797.47,125611.88
70701.5,12279.5,2605.26,85586.26,14040.1,12918.25,7022.7,33981.05,119567.31
119404.45,24946.18,5741.56,150092.19,23629.52,12418.53,2549.09,38597.14,188689.33
92465.1,15753.56,7331.37,115550.03,18791.5,13061.78,9002.88,40856.16,156406.19
141400.57,9164.95,21959.28,172524.8,28898.31,12404.67,2714.66,44017.64,216542.44
68781.25,28900.93,2255.83,99938.01,21100.21,13773.12,7760.92,42634.25,142572.26
59353.08,324.54,2247.22,61924.84,13419.09,13036.48,4877.78,31333.35,93258.19
72000,18139.91,9205.61,99345.52,14486.59,13068.8,8124.51,35679.9,135025.42
64202.86,15564.46,696.39,80463.71,15387.54,13047.73,5708.65,34143.92,114607.63
22250,2722.4,2809.42,27781.82,3968.39,2461.89,452.84,6883.12,34664.94
56541.29,147.3,1380,58068.59,10786.08,9385.41,4551.4,24722.89,82791.48
31083.36,7330.96,3855.45,42269.77,7076.28,6774.33,3395.82,17246.43,59516.2
34764.3,1309.76,779.76,36853.82,7972.54,5124.74,2929.62,16026.9,52880.72
106943.11,52.54,20009.33,127004.98,25435.94,10990.37,9524.69,45951,172955.98
57986.7,568.55,764.72,59319.97,12383.38,12464.61,4899.18,29747.17,89067.14
121248.81,6416.08,4292.18,131957.07,21546.53,13093.74,2257.25,36897.52,168854.59
66128.07,4632.26,3753.8,74514.13,18927.21,13397.36,5340.33,37664.9,112179.03
143409.43,12890.93,7918.79,164219.15,31567.44,12470.62,398.98,44437.04,208656.19
106958.05,30310.07,16269.01,153537.13,22393.03,16011.78,2526.88,40931.69,194468.82
96938.25,14141.5,3755.02,114834.77,21948.36,12506.54,9190.08,43644.98,158479.75
118898.26,11003.79,6900.21,136802.26,21201.99,12801.79,2324.61,36328.39,173130.65
43560.8,2870.42,1841.21,48272.43,11010.38,10895.32,3904.84,25810.54,74082.97
93214.43,332.16,3045.37,96591.96,20522.58,12518.54,7961.46,41002.58,137594.54
43806.61,5227.31,1661.04,50694.96,10725.55,13743.09,4074.35,28542.99,79237.95
116956.7,40309.56,18590.32,175856.58,24760.99,15788.97,3018.69,43568.65,219425.23
114190.56,113.53,30012.8,144316.89,28004.77,10987.08,10929.67,49921.52,194238.41
71991.3,104.56,10201.36,82297.22,14496.03,13068.8,6717.41,34282.24,116579.46
39156.51,466.43,2163.26,41786.2,8587.16,6743.71,3441.06,18771.93,60558.13
61376.52,246.16,907.64,62530.32,13908.26,12500.56,5153.08,31561.9,94092.22
77879.82,83.75,5177.45,83141.02,13897.14,9232.07,1384.38,24513.59,107654.61
136466.03,598.53,15961.26,153025.82,36069.23,12424.5,2552.57,51046.3,204072.12
63710.35,13011.43,614.43,77336.21,16460.8,13283.16,5826.16,35570.12,112906.33
115073.02,13813.06,9614.04,138500.12,25452.82,13054.94,9941.42,48449.18,186949.3
27679.1,4494.76,276.6,32450.46,689.35,7532.02,2518.32,10739.69,43190.15
56758,6032.4,844.43,63634.83,10489.37,12801.79,5212.68,28503.84,92138.67
90137.69,8.43,3968.37,94114.49,18484.07,10161.11,1439.44,30084.62,124199.11
84118.22,12267.91,600,96986.13,19002.33,12500.56,7696.85,39199.74,136185.87
129725.56,27506.97,12361.15,169593.68,29620.31,15816.57,2821.65,48258.53,217852.21
47446.78,720.5,5690.12,53857.4,9200.12,11463.02,4263.35,24926.49,78783.89
78607.07,23718.28,6848.87,109174.22,18199.78,13054.94,8811.41,40066.13,149240.35
96067.01,3492.46,652.5,100211.97,17878.03,13068.82,7892.96,38839.81,139051.78
59932.01,784.7,2228.84,62945.55,12755.06,12122.44,5192.56,30070.06,93015.61
15682.22,172.44,229.45,16084.11,4741.64,3301.76,1260.18,9303.58,25387.69
26200.81,148.38,2856.13,29205.32,5126.32,4229.89,2295.89,11652.1,40857.42
18218.57,4698.18,90.34,23007.09,4686.44,3798.44,1811.17,10296.05,33303.14
13554.16,450.4,882.19,14886.75,3583.1,3442.61,1266.84,8292.55,23179.3
74244.2,12715.12,10784.53,97743.85,14487.16,12506.36,7513.43,34506.95,132250.8
108038,6015.71,640.5,114694.21,22266.23,12424.5,8902.97,43593.7,158287.91
76269.03,3405.07,1986.4,81660.5,17552.7,12500.56,6292.44,36345.7,118006.2
68120.28,1817.13,1952.58,71889.99,16874.44,13671.81,5269.24,35815.49,107705.48
88831,20539.75,11821.84,121192.59,20108.17,12424.5,9756.45,42289.12,163481.71
23168.47,4667.32,6231.59,34067.38,5956.59,4830.46,2640.85,13427.9,47495.28
64636.09,6538.23,614.39,71788.71,18722.04,13121.21,5504,37347.25,109135.96
58208.5,2276.1,1000,61484.6,10750.02,12801.79,4779.67,28331.48,89816.08
68569.5,3582.54,5979.14,78131.18,12302.06,12555.59,1703.83,26561.48,104692.66
59436.15,128.88,1720,61285.03,13322.21,13054.75,5041.98,31418.94,92703.97
67023.72,10675.68,4627.11,82326.51,18344.3,13973.95,6466.57,38784.82,121111.33
50667.57,8987.59,2592.05,62247.21,14923.36,13326.45,4751.5,33001.31,95248.52
69387.21,677.77,4477.88,74542.86,13558.3,13031.4,5730.46,32320.16,106863.02
60661.4,28448.15,3507.8,92617.35,14077.77,10042.26,1541.84,25661.87,118279.22
92659.58,2646.47,9665.38,104971.43,19606.73,10042.26,1867.42,31516.41,136487.84
116478.01,5587.99,21733.24,143799.24,22196.68,12918.24,2443.57,37558.49,181357.73
77440.74,8613.06,13321.74,99375.54,16205.83,11744.66,1666.13,29616.62,128992.16
66304.77,25041.88,1734.32,93080.97,20189.83,13281.01,7052.25,40523.09,133604.06
63573.26,1928.96,720,66222.22,14421,12151.57,5118.05,31690.62,97912.84
110375.69,16983.72,17553.68,144913.09,21990.96,15334.14,2352.76,39677.86,184590.95
52188.31,17.18,83.83,52289.32,11119.11,8437.58,4129.89,23686.58,75975.9
71130.4,4243.5,1742.2,77116.1,13211.83,7468.05,6264.24,26944.12,104060.22
9917.71,170.57,318.75,10407.03,1252.48,4382.39,814.53,6449.4,16856.43
26078.1,2994.44,783.66,29856.2,7488.66,8250.55,2070.05,17809.26,47665.46
69359.78,22.5,10269.54,79651.82,13812.49,12838.72,6379.77,33030.98,112682.8
118898.13,5703.76,10373.17,134975.06,24976.28,13054.94,2241.3,40272.52,175247.58
12530.96,2480.23,6289.58,21300.77,3785.16,2492,1627.76,7904.92,29205.69
112694.64,24725.03,14011.04,151430.71,22297.45,12424.5,2482.65,37204.6,188635.31
54354.53,11083.33,4962.45,70400.31,17595.87,10893.39,5207.74,33697,104097.31
66240.83,37601.22,3723.07,107565.12,20442.07,14037.76,7976.88,42456.71,150021.83
104411.05,2786.86,16907.74,124105.65,24821.22,13054.93,2018,39894.15,163999.8
41809.03,12855.01,1500.84,56164.88,7978.51,7223.31,4605.04,19806.86,75971.74
44822.82,4251.06,1008.05,50081.93,10805.3,13618.43,3829.13,28252.86,78334.79
58694.2,598.72,1582.2,60875.12,10939.88,12764.86,5088.03,28792.77,89667.89
73318.28,24776.66,1714.16,99809.1,18105.75,14722.55,8353.04,41181.34,140990.44
40274,7379.64,4793.53,52447.17,9574.63,12918.25,3943.78,26436.66,78883.83
